Auction_key,Auction_seq,Auction_date,Appraisal_price,Minimum_sales_price,Auction_results
2170,2,2017-06-14 00:00:00,183000000,146400000,Winning bid
2170,3,2017-08-17 00:00:00,183000000,146400000,dividend
2171,1,2017-05-10 00:00:00,94000000,94000000,Winning bid
2171,2,2017-07-20 00:00:00,94000000,94000000,dividend
2172,1,2017-05-10 00:00:00,106000000,106000000,Winning bid
2172,2,2017-07-20 00:00:00,106000000,106000000,dividend
2173,1,2017-05-19 00:00:00,425000000,425000000,Winning bid
2173,2,2017-07-19 00:00:00,425000000,425000000,dividend
2174,1,2017-09-28 00:00:00,309000000,309000000,Winning bid
2174,2,2017-12-07 00:00:00,309000000,309000000,failure of auction
2174,3,2018-01-11 00:00:00,309000000,247200000,Winning bid
2174,4,2018-04-19 00:00:00,309000000,247200000,dividend
2175,1,2017-12-06 00:00:00,153000000,153000000,failure of auction
2175,2,2018-01-10 00:00:00,153000000,122400000,Winning bid
2175,3,2018-03-13 00:00:00,153000000,122400000,dividend
2176,1,2017-09-28 00:00:00,440000000,440000000,Winning bid
2176,2,2017-11-29 00:00:00,440000000,440000000,dividend
2177,1,2017-04-28 00:00:00,202000000,202000000,failure of auction
2177,2,2017-06-02 00:00:00,202000000,161600000,Winning bid
2177,3,2017-08-30 00:00:00,202000000,161600000,dividend
2178,1,2017-03-02 00:00:00,353000000,353000000,failure of auction
2178,2,2017-04-05 00:00:00,353000000,282400000,Winning bid
2178,3,2017-06-07 00:00:00,353000000,282400000,dividend
2179,1,2017-06-23 00:00:00,20000000,20000000,Winning bid
2179,2,2017-08-23 00:00:00,20000000,20000000,dividend
2180,1,2017-04-28 00:00:00,450000000,450000000,Winning bid
2180,2,2017-07-19 00:00:00,450000000,450000000,dividend
2181,1,2017-03-21 00:00:00,430000000,430000000,failure of auction
2181,2,2017-04-25 00:00:00,430000000,344000000,Winning bid
2181,3,2017-06-22 00:00:00,430000000,344000000,dividend
2182,1,2017-05-17 00:00:00,225000000,225000000,failure of auction
2182,2,2017-06-21 00:00:00,225000000,180000000,Winning bid
2182,3,2017-08-30 00:00:00,225000000,180000000,dividend
2183,1,2017-06-23 00:00:00,280000000,280000000,failure of auction
2183,2,2017-07-28 00:00:00,280000000,224000000,Winning bid
2183,3,2017-10-18 00:00:00,280000000,224000000,dividend
2184,1,2017-05-30 00:00:00,350000000,350000000,Winning bid
2184,2,2017-07-27 00:00:00,350000000,350000000,dividend
2185,1,2017-03-02 00:00:00,157000000,157000000,failure of auction
2185,2,2017-04-05 00:00:00,157000000,125600000,Winning bid
2185,3,2017-06-07 00:00:00,157000000,125600000,dividend
2186,1,2017-06-14 00:00:00,270000000,270000000,change
2186,2,2017-08-23 00:00:00,135000000,135000000,failure of auction
2186,3,2017-09-27 00:00:00,135000000,108000000,Winning bid
2186,4,2017-11-23 00:00:00,135000000,108000000,dividend
2187,1,2017-06-21 00:00:00,290000000,290000000,failure of auction
2187,2,2017-07-26 00:00:00,290000000,232000000,change
2187,3,2017-08-30 00:00:00,290000000,290000000,failure of auction
2187,4,2017-10-11 00:00:00,290000000,232000000,failure of auction
2187,5,2017-11-15 00:00:00,290000000,185600000,failure of auction
2187,6,2017-12-20 00:00:00,290000000,148480000,Winning bid
2187,7,2018-03-07 00:00:00,290000000,148480000,dividend
2188,1,2017-06-21 00:00:00,138000000,138000000,Winning bid
2188,2,2017-08-24 00:00:00,138000000,138000000,dividend
2189,1,2017-05-10 00:00:00,100000000,100000000,failure of auction
2189,2,2017-06-14 00:00:00,100000000,80000000,Winning bid
2189,3,2017-08-17 00:00:00,100000000,80000000,dividend
2190,1,2017-05-30 00:00:00,165000000,165000000,failure of auction
2190,2,2017-07-04 00:00:00,165000000,132000000,Winning bid
2190,3,2017-08-31 00:00:00,165000000,132000000,dividend
2191,1,2017-03-31 00:00:00,116000000,116000000,failure of auction
2191,2,2017-04-28 00:00:00,116000000,92800000,Winning bid
2191,3,2017-07-19 00:00:00,116000000,92800000,dividend
2192,1,2017-09-28 00:00:00,228000000,228000000,failure of auction
2192,2,2017-11-02 00:00:00,228000000,182400000,Winning bid
2192,3,2017-12-13 00:00:00,228000000,182400000,dividend
2193,1,2017-06-22 00:00:00,345000000,345000000,Winning bid
2193,2,2017-08-28 00:00:00,345000000,345000000,dividend
2194,1,2017-06-14 00:00:00,124000000,124000000,failure of auction
2194,2,2017-07-19 00:00:00,124000000,99200000,Winning bid
2194,3,2017-09-21 00:00:00,124000000,99200000,dividend
2195,1,2017-07-28 00:00:00,119000000,119000000,failure of auction
2195,2,2017-09-01 00:00:00,119000000,95200000,Winning bid
2195,3,2017-12-13 00:00:00,119000000,95200000,dividend
2196,1,2017-07-28 00:00:00,119000000,119000000,failure of auction
2196,2,2017-09-01 00:00:00,119000000,95200000,Winning bid
2196,3,2017-12-13 00:00:00,119000000,95200000,dividend
2197,1,2017-07-28 00:00:00,119000000,119000000,failure of auction
2197,2,2017-09-01 00:00:00,119000000,95200000,failure of auction
2197,3,2017-10-13 00:00:00,119000000,76160000,Winning bid
2197,4,2017-12-13 00:00:00,119000000,76160000,dividend
2198,1,2017-03-31 00:00:00,294000000,294000000,Winning bid
2198,2,2017-05-30 00:00:00,294000000,294000000,dividend
2199,1,2017-12-06 00:00:00,41000000,41000000,failure of auction
2199,2,2018-01-10 00:00:00,41000000,32800000,failure of auction
2199,3,2018-02-14 00:00:00,41000000,26240000,failure of auction
2199,4,2018-03-21 00:00:00,41000000,20992000,Winning bid
2199,5,2018-05-29 00:00:00,41000000,20992000,dividend
2200,1,2017-09-01 00:00:00,205000000,205000000,failure of auction
2200,2,2017-10-13 00:00:00,205000000,164000000,failure of auction
2200,3,2017-11-17 00:00:00,205000000,131200000,Winning bid
2200,4,2018-01-31 00:00:00,205000000,131200000,dividend
2201,1,2017-06-02 00:00:00,26000000,26000000,failure of auction
2201,2,2017-07-07 00:00:00,26000000,20800000,Winning bid
2201,3,2017-08-30 00:00:00,26000000,20800000,dividend
2202,1,2017-09-12 00:00:00,145000000,145000000,failure of auction
2202,2,2017-10-17 00:00:00,145000000,116000000,Winning bid
2202,3,2017-12-21 00:00:00,145000000,116000000,dividend
2203,1,2017-06-21 00:00:00,726000000,726000000,Winning bid
2203,2,2017-08-24 00:00:00,726000000,726000000,dividend
2204,1,2017-06-02 00:00:00,601000000,601000000,Winning bid
2204,2,2017-08-30 00:00:00,601000000,601000000,dividend
2205,1,2017-10-11 00:00:00,183000000,183000000,failure of auction
2205,2,2017-11-15 00:00:00,183000000,146400000,Winning bid
2205,3,2018-01-25 00:00:00,183000000,146400000,dividend
2206,1,2017-09-28 00:00:00,75000000,75000000,failure of auction
2206,2,2017-11-02 00:00:00,75000000,60000000,failure of auction
2206,3,2017-12-07 00:00:00,75000000,48000000,Winning bid
2206,4,2018-02-26 00:00:00,75000000,48000000,dividend
2207,1,2017-08-30 00:00:00,534000000,534000000,Winning bid
2207,2,2017-11-09 00:00:00,534000000,534000000,dividend
2208,1,2017-09-28 00:00:00,160000000,160000000,failure of auction
2208,2,2017-11-02 00:00:00,160000000,128000000,failure of auction
2208,3,2017-12-07 00:00:00,160000000,102400000,Winning bid
2208,4,2018-02-26 00:00:00,160000000,102400000,dividend
2209,1,2017-10-11 00:00:00,260000000,260000000,failure of auction
2209,2,2017-11-15 00:00:00,260000000,208000000,Winning bid
2209,3,2018-01-11 00:00:00,260000000,208000000,dividend
2210,1,2017-09-12 00:00:00,325000000,325000000,failure of auction
2210,2,2017-10-17 00:00:00,325000000,260000000,Winning bid
2210,3,2017-12-21 00:00:00,325000000,260000000,dividend
2211,1,2017-09-01 00:00:00,256000000,256000000,Winning bid
2211,2,2017-11-22 00:00:00,256000000,256000000,dividend
2212,1,2017-11-16 00:00:00,119000000,119000000,failure of auction
2212,2,2017-12-21 00:00:00,119000000,95200000,failure of auction
2212,3,2018-01-25 00:00:00,119000000,76160000,Winning bid
2212,4,2018-04-03 00:00:00,119000000,76160000,dividend
2213,1,2017-09-28 00:00:00,233000000,233000000,failure of auction
2213,2,2017-11-02 00:00:00,233000000,186400000,Winning bid
2213,3,2017-12-28 00:00:00,233000000,186400000,dividend
2214,1,2017-06-02 00:00:00,170000000,170000000,failure of auction
2214,2,2017-07-07 00:00:00,170000000,136000000,Winning bid
2214,3,2017-09-20 00:00:00,170000000,136000000,dividend
2215,1,2017-09-01 00:00:00,318000000,318000000,failure of auction
2215,2,2017-10-13 00:00:00,318000000,254400000,Winning bid
2215,3,2017-12-13 00:00:00,318000000,254400000,dividend
2216,1,2017-08-31 00:00:00,132000000,132000000,change
2216,2,2017-12-21 00:00:00,132000000,132000000,Winning bid
2216,3,2018-03-06 00:00:00,132000000,132000000,dividend
2217,1,2017-09-28 00:00:00,240000000,240000000,failure of auction
2217,2,2017-11-02 00:00:00,240000000,192000000,Winning bid
2217,3,2017-12-28 00:00:00,240000000,192000000,dividend
2218,1,2017-10-12 00:00:00,173000000,173000000,failure of auction
2218,2,2017-11-16 00:00:00,173000000,138400000,Winning bid
2218,3,2018-01-29 00:00:00,173000000,138400000,dividend
2219,1,2017-09-28 00:00:00,164000000,164000000,failure of auction
2219,2,2017-11-02 00:00:00,164000000,131200000,failure of auction
2219,3,2017-12-07 00:00:00,164000000,104960000,Winning bid
2219,4,2018-01-24 00:00:00,164000000,104960000,dividend
2220,1,2017-06-02 00:00:00,123000000,123000000,Winning bid
2220,2,2017-08-09 00:00:00,123000000,123000000,dividend
2221,1,2017-09-12 00:00:00,327000000,327000000,Winning bid
2221,2,2017-11-23 00:00:00,327000000,327000000,dividend
2222,1,2017-09-01 00:00:00,250000000,250000000,Winning bid
2222,2,2017-11-22 00:00:00,250000000,250000000,dividend
2223,1,2017-07-19 00:00:00,370000000,370000000,failure of auction
2223,2,2017-08-23 00:00:00,370000000,296000000,Winning bid
2223,3,2017-11-01 00:00:00,370000000,296000000,dividend
2224,1,2017-09-01 00:00:00,192000000,192000000,failure of auction
2224,2,2017-10-13 00:00:00,192000000,153600000,Winning bid
2224,3,2017-12-13 00:00:00,192000000,153600000,dividend
2225,1,2017-10-11 00:00:00,122000000,122000000,failure of auction
2225,2,2017-11-15 00:00:00,122000000,97600000,Winning bid
2225,3,2018-01-25 00:00:00,122000000,97600000,dividend
2226,1,2017-09-28 00:00:00,329000000,329000000,failure of auction
2226,2,2017-11-02 00:00:00,329000000,263200000,Winning bid
2226,3,2017-12-13 00:00:00,329000000,263200000,dividend
2227,1,2017-09-12 00:00:00,87000000,87000000,failure of auction
2227,2,2017-10-17 00:00:00,87000000,69600000,Winning bid
2227,3,2017-12-21 00:00:00,87000000,69600000,dividend
2228,1,2017-11-15 00:00:00,109000000,109000000,failure of auction
2228,2,2017-12-20 00:00:00,109000000,87200000,Winning bid
2228,3,2018-03-07 00:00:00,109000000,87200000,dividend
2229,1,2017-09-28 00:00:00,134000000,134000000,failure of auction
2229,2,2017-11-02 00:00:00,134000000,107200000,failure of auction
2229,3,2017-12-07 00:00:00,134000000,85760000,Winning bid
2229,4,2018-02-14 00:00:00,134000000,85760000,Winning bid
2229,5,2018-05-15 00:00:00,134000000,85760000,dividend
2230,1,2017-07-07 00:00:00,238000000,238000000,Winning bid
2230,2,2017-09-20 00:00:00,238000000,238000000,dividend
2231,1,2017-09-12 00:00:00,167000000,167000000,Winning bid
2231,2,2017-11-23 00:00:00,167000000,167000000,dividend
2232,1,2017-10-13 00:00:00,130000000,130000000,failure of auction
2232,2,2017-11-17 00:00:00,130000000,104000000,failure of auction
2232,3,2017-12-22 00:00:00,130000000,83200000,Winning bid
2232,4,2018-02-28 00:00:00,130000000,83200000,dividend
2233,1,2017-11-21 00:00:00,256000000,256000000,Winning bid
2233,2,2018-02-01 00:00:00,256000000,256000000,dividend
2234,1,2017-10-11 00:00:00,485000000,485000000,failure of auction
2234,2,2017-11-15 00:00:00,485000000,388000000,Winning bid
2234,3,2018-01-11 00:00:00,485000000,388000000,dividend
2235,1,2017-10-12 00:00:00,144000000,144000000,Winning bid
2235,2,2017-12-21 00:00:00,144000000,144000000,payout
2235,3,2018-01-29 00:00:00,144000000,144000000,dividend
2236,1,2017-09-28 00:00:00,152000000,152000000,failure of auction
2236,2,2017-11-02 00:00:00,152000000,121600000,failure of auction
2236,3,2017-12-07 00:00:00,152000000,97280000,Winning bid
2236,4,2018-02-26 00:00:00,152000000,97280000,dividend
2237,1,2017-09-28 00:00:00,192000000,192000000,failure of auction
2237,2,2017-11-02 00:00:00,192000000,153600000,Winning bid
2237,3,2017-12-28 00:00:00,192000000,153600000,dividend
2238,1,2017-07-07 00:00:00,222000000,222000000,failure of auction
2238,2,2017-08-11 00:00:00,222000000,177600000,Winning bid
2238,3,2017-10-25 00:00:00,222000000,177600000,dividend
2239,1,2017-10-17 00:00:00,210000000,210000000,failure of auction
2239,2,2017-11-21 00:00:00,210000000,168000000,Winning bid
2239,3,2018-02-01 00:00:00,210000000,168000000,dividend
2240,1,2017-11-15 00:00:00,531000000,531000000,Winning bid
2240,2,2018-01-25 00:00:00,531000000,531000000,dividend
2241,1,2017-07-07 00:00:00,150000000,150000000,change
2241,2,2017-10-27 00:00:00,150000000,150000000,failure of auction
2241,3,2017-12-01 00:00:00,150000000,120000000,Winning bid
2241,4,2018-02-21 00:00:00,150000000,120000000,dividend
2242,1,2017-10-17 00:00:00,350000000,350000000,Winning bid
2242,2,2017-12-21 00:00:00,350000000,350000000,dividend
2243,1,2017-11-17 00:00:00,266000000,266000000,failure of auction
2243,2,2017-12-22 00:00:00,266000000,212800000,Winning bid
2243,3,2018-02-28 00:00:00,266000000,212800000,dividend
2244,1,2017-07-07 00:00:00,154000000,154000000,Winning bid
2244,2,2017-09-20 00:00:00,154000000,154000000,dividend
2245,1,2017-10-12 00:00:00,175000000,175000000,failure of auction
2245,2,2017-11-16 00:00:00,175000000,140000000,Winning bid
2245,3,2018-01-29 00:00:00,175000000,140000000,dividend
2246,1,2017-09-28 00:00:00,43000000,43000000,failure of auction
2246,2,2017-11-02 00:00:00,43000000,34400000,Winning bid
2246,3,2017-12-28 00:00:00,43000000,34400000,dividend
2247,1,2016-04-21 00:00:00,264000000,264000000,failure of auction
2247,2,2016-05-19 00:00:00,264000000,211200000,Winning bid
2247,3,2016-07-07 00:00:00,264000000,211200000,dividend
2248,1,2016-04-27 00:00:00,330000000,330000000,failure of auction
2248,2,2016-05-25 00:00:00,330000000,264000000,Winning bid
2248,3,2016-07-08 00:00:00,330000000,264000000,dividend
2249,1,2016-05-19 00:00:00,218000000,218000000,failure of auction
2249,2,2016-06-16 00:00:00,218000000,174400000,Winning bid
2249,3,2016-08-23 00:00:00,218000000,174400000,dividend
2250,1,2016-07-01 00:00:00,263000000,263000000,failure of auction
2250,2,2016-07-29 00:00:00,263000000,210400000,Winning bid
2250,3,2016-10-10 00:00:00,263000000,210400000,dividend
2251,1,2016-05-19 00:00:00,187000000,187000000,failure of auction
2251,2,2016-06-16 00:00:00,187000000,149600000,Winning bid
2251,3,2016-08-23 00:00:00,187000000,149600000,dividend
2252,1,2016-06-23 00:00:00,86000000,86000000,Winning bid
2252,2,2016-09-01 00:00:00,86000000,86000000,dividend
2253,1,2016-06-22 00:00:00,250000000,250000000,failure of auction
2253,2,2016-07-20 00:00:00,250000000,200000000,Winning bid
2253,3,2016-09-21 00:00:00,250000000,200000000,dividend
2254,1,2016-06-16 00:00:00,206000000,206000000,Winning bid
2254,2,2016-08-23 00:00:00,206000000,206000000,dividend
2255,1,2016-07-08 00:00:00,154000000,154000000,failure of auction
2255,2,2016-08-05 00:00:00,154000000,123200000,Winning bid
2255,3,2016-10-07 00:00:00,154000000,123200000,dividend
2256,1,2016-08-31 00:00:00,238000000,238000000,failure of auction
2256,2,2016-09-28 00:00:00,238000000,190400000,Winning bid
2256,3,2016-11-29 00:00:00,238000000,190400000,dividend
2257,1,2016-08-18 00:00:00,231000000,231000000,Winning bid
2257,2,2016-10-27 00:00:00,231000000,231000000,dividend
2258,1,2016-06-28 00:00:00,159000000,159000000,Winning bid
2258,2,2016-09-08 00:00:00,159000000,159000000,dividend
2259,1,2016-06-24 00:00:00,94000000,94000000,failure of auction
2259,2,2016-07-22 00:00:00,94000000,75200000,Winning bid
2259,3,2016-09-27 00:00:00,94000000,75200000,dividend
2260,1,2016-08-19 00:00:00,35000000,35000000,failure of auction
2260,2,2016-09-23 00:00:00,35000000,28000000,failure of auction
2260,3,2016-10-21 00:00:00,35000000,22400000,Winning bid
2260,4,2016-12-20 00:00:00,35000000,22400000,dividend
2261,1,2017-02-03 00:00:00,156000000,156000000,Winning bid
2261,2,2017-04-05 00:00:00,156000000,156000000,dividend
2262,1,2016-10-20 00:00:00,180000000,180000000,failure of auction
2262,2,2016-11-17 00:00:00,180000000,144000000,Winning bid
2262,3,2017-02-02 00:00:00,180000000,144000000,dividend
2263,1,2016-07-14 00:00:00,164000000,164000000,Winning bid
2263,2,2016-09-08 00:00:00,164000000,164000000,Winning bid
2263,3,2016-11-15 00:00:00,164000000,164000000,dividend
2264,1,2016-07-01 00:00:00,184000000,184000000,failure of auction
2264,2,2016-07-29 00:00:00,184000000,147200000,Winning bid
2264,3,2016-10-10 00:00:00,184000000,147200000,dividend
2265,1,2016-09-19 00:00:00,400000000,400000000,Winning bid
2265,2,2016-11-23 00:00:00,400000000,400000000,dividend
2266,1,2016-08-24 00:00:00,455000000,455000000,failure of auction
2266,2,2016-09-21 00:00:00,455000000,364000000,Winning bid
2266,3,2016-11-23 00:00:00,455000000,364000000,dividend
2267,1,2017-02-03 00:00:00,177000000,177000000,failure of auction
2267,2,2017-03-10 00:00:00,177000000,141600000,Winning bid
2267,3,2017-05-18 00:00:00,177000000,141600000,dividend
2268,1,2016-08-31 00:00:00,160000000,160000000,change
2268,2,2016-10-26 00:00:00,160000000,160000000,Winning bid
2268,3,2016-12-27 00:00:00,160000000,160000000,dividend
2269,1,2016-10-21 00:00:00,173000000,173000000,failure of auction
2269,2,2016-11-18 00:00:00,173000000,138400000,Winning bid
2269,3,2017-01-24 00:00:00,173000000,138400000,dividend
2270,1,2016-12-13 00:00:00,172000000,172000000,Winning bid
2270,2,2017-02-23 00:00:00,172000000,172000000,dividend
2271,1,2016-08-17 00:00:00,220000000,220000000,failure of auction
2271,2,2016-09-19 00:00:00,220000000,176000000,Winning bid
2271,3,2016-11-23 00:00:00,220000000,176000000,dividend
2272,1,2016-07-29 00:00:00,145000000,145000000,failure of auction
2272,2,2016-08-26 00:00:00,145000000,116000000,Winning bid
2272,3,2016-11-03 00:00:00,145000000,116000000,dividend
2273,1,2016-10-06 00:00:00,184000000,184000000,change
2273,2,2016-12-01 00:00:00,184000000,184000000,change
2273,3,2017-02-09 00:00:00,184000000,184000000,Winning bid
2273,4,2017-04-18 00:00:00,184000000,184000000,dividend
2274,1,2016-10-18 00:00:00,221000000,221000000,failure of auction
2274,2,2016-11-15 00:00:00,221000000,176800000,Winning bid
2274,3,2017-01-26 00:00:00,221000000,176800000,dividend
2275,1,2016-11-18 00:00:00,450000000,450000000,Winning bid
2275,2,2017-01-24 00:00:00,450000000,450000000,dividend
2276,1,2016-12-01 00:00:00,174000000,174000000,failure of auction
2276,2,2017-01-05 00:00:00,174000000,139200000,Winning bid
2276,3,2017-02-28 00:00:00,174000000,139200000,dividend
2277,1,2016-10-26 00:00:00,45000000,45000000,failure of auction
2277,2,2016-11-28 00:00:00,45000000,36000000,Winning bid
2277,3,2017-02-03 00:00:00,45000000,36000000,dividend
2278,1,2016-10-26 00:00:00,62000000,62000000,failure of auction
2278,2,2016-11-23 00:00:00,62000000,49600000,Winning bid
2278,3,2017-01-24 00:00:00,62000000,49600000,dividend
2279,1,2017-03-08 00:00:00,453000000,453000000,Winning bid
2279,2,2017-08-24 00:00:00,453000000,453000000,dividend
2280,1,2016-12-01 00:00:00,27000000,27000000,failure of auction
2280,2,2017-01-05 00:00:00,27000000,21600000,Winning bid
2280,3,2017-02-28 00:00:00,27000000,21600000,dividend
2281,1,2017-02-02 00:00:00,307000000,307000000,Winning bid
2281,2,2017-04-11 00:00:00,307000000,307000000,dividend
2282,1,2016-11-23 00:00:00,186000000,186000000,Winning bid
2282,2,2017-01-24 00:00:00,186000000,186000000,dividend
2283,1,2016-11-18 00:00:00,280000000,280000000,failure of auction
2283,2,2016-12-16 00:00:00,280000000,224000000,Winning bid
2283,3,2017-02-13 00:00:00,280000000,224000000,dividend
2284,1,2017-01-05 00:00:00,120000000,120000000,Winning bid
2284,2,2017-02-22 00:00:00,120000000,120000000,dividend
2285,1,2016-12-15 00:00:00,228000000,228000000,failure of auction
2285,3,2017-01-19 00:00:00,228000000,182400000,Winning bid
2285,4,2017-04-13 00:00:00,228000000,182400000,dividend
2286,1,2016-12-28 00:00:00,166000000,166000000,failure of auction
2286,2,2017-02-01 00:00:00,166000000,132800000,Winning bid
2286,3,2017-04-04 00:00:00,166000000,132800000,dividend
2287,1,2016-12-16 00:00:00,133000000,133000000,failure of auction
2287,2,2017-01-13 00:00:00,133000000,106400000,failure of auction
2287,3,2017-02-24 00:00:00,133000000,85120000,Winning bid
2287,4,2017-04-18 00:00:00,133000000,85120000,dividend
2288,1,2016-10-27 00:00:00,343000000,343000000,Winning bid
2288,2,2016-12-29 00:00:00,343000000,343000000,dividend
2289,1,2017-05-17 00:00:00,410000000,410000000,Winning bid
2289,2,2017-07-18 00:00:00,410000000,410000000,dividend
2290,1,2016-12-21 00:00:00,220000000,220000000,failure of auction
2290,2,2017-01-25 00:00:00,220000000,176000000,Winning bid
2290,3,2017-03-29 00:00:00,220000000,176000000,dividend
2291,1,2017-03-08 00:00:00,209000000,209000000,Winning bid
2291,2,2017-05-10 00:00:00,209000000,209000000,dividend
2292,1,2017-01-25 00:00:00,304000000,304000000,failure of auction
2292,2,2017-03-02 00:00:00,304000000,243200000,Winning bid
2292,3,2017-05-18 00:00:00,304000000,243200000,dividend
2293,1,2017-02-14 00:00:00,22000000,22000000,Winning bid
2293,2,2017-04-20 00:00:00,22000000,22000000,dividend
2294,1,2017-03-21 00:00:00,158000000,158000000,failure of auction
2294,2,2017-04-25 00:00:00,158000000,126400000,Winning bid
2294,3,2017-07-20 00:00:00,158000000,126400000,dividend
2295,1,2017-05-17 00:00:00,162000000,162000000,failure of auction
2295,2,2017-06-21 00:00:00,162000000,129600000,Winning bid
2295,3,2017-08-30 00:00:00,162000000,129600000,dividend
2296,1,2017-06-21 00:00:00,122000000,122000000,failure of auction
2296,2,2017-07-26 00:00:00,122000000,97600000,change
2296,3,2017-08-24 00:00:00,122000000,97600000,Winning bid
2296,4,2017-10-26 00:00:00,122000000,97600000,dividend
2297,1,2017-03-08 00:00:00,185000000,185000000,failure of auction
2297,2,2017-04-12 00:00:00,185000000,148000000,Winning bid
2297,3,2017-06-15 00:00:00,185000000,148000000,dividend
2298,1,2017-09-28 00:00:00,41000000,41000000,failure of auction
2298,2,2017-11-02 00:00:00,41000000,32800000,Winning bid
2298,3,2017-12-07 00:00:00,41000000,32800000,failure of auction
2298,4,2018-01-11 00:00:00,41000000,26240000,Winning bid
2298,5,2018-04-19 00:00:00,41000000,26240000,dividend
2299,1,2017-06-22 00:00:00,487000000,487000000,failure of auction
2299,2,2017-07-27 00:00:00,487000000,389600000,Winning bid
2299,3,2017-09-27 00:00:00,487000000,389600000,dividend
2300,1,2017-03-02 00:00:00,486000000,486000000,failure of auction
2300,2,2017-04-05 00:00:00,486000000,388800000,failure of auction
2300,3,2017-05-10 00:00:00,486000000,311040000,Winning bid
2300,4,2017-07-20 00:00:00,486000000,311040000,dividend
2301,1,2017-09-12 00:00:00,380000000,380000000,failure of auction
2301,2,2017-10-17 00:00:00,380000000,304000000,Winning bid
2301,3,2017-12-26 00:00:00,380000000,304000000,Winning bid
2301,4,2018-03-08 00:00:00,380000000,304000000,dividend
2302,1,2017-05-19 00:00:00,142000000,142000000,Winning bid
2302,2,2017-07-19 00:00:00,142000000,142000000,dividend
2303,1,2017-08-08 00:00:00,78000000,78000000,failure of auction
2303,2,2017-09-12 00:00:00,78000000,62400000,Winning bid
2303,3,2017-11-23 00:00:00,78000000,62400000,dividend
2304,1,2017-06-21 00:00:00,160000000,160000000,failure of auction
2304,2,2017-07-26 00:00:00,160000000,128000000,change
2304,3,2017-12-07 00:00:00,160000000,128000000,Winning bid
2304,4,2018-02-14 00:00:00,160000000,128000000,payout
2304,5,2018-03-29 00:00:00,160000000,128000000,dividend
2305,1,2017-05-19 00:00:00,350000000,350000000,failure of auction
2305,2,2017-06-23 00:00:00,350000000,280000000,Winning bid
2305,3,2017-08-23 00:00:00,350000000,280000000,dividend
2306,1,2017-10-11 00:00:00,686000000,686000000,Winning bid
2306,2,2017-12-28 00:00:00,686000000,686000000,dividend
2307,1,2017-08-24 00:00:00,95000000,95000000,failure of auction
2307,2,2017-09-28 00:00:00,95000000,76000000,Winning bid
2307,3,2017-12-13 00:00:00,95000000,76000000,dividend
2308,1,2017-08-30 00:00:00,105000000,105000000,failure of auction
2308,2,2017-10-11 00:00:00,105000000,84000000,Winning bid
2308,3,2017-12-28 00:00:00,105000000,84000000,dividend
2309,1,2017-06-02 00:00:00,233000000,233000000,Winning bid
2309,2,2017-08-30 00:00:00,233000000,233000000,dividend
2310,1,2017-10-11 00:00:00,423000000,423000000,failure of auction
2310,2,2017-11-15 00:00:00,423000000,338400000,Winning bid
2310,3,2018-01-11 00:00:00,423000000,338400000,dividend
2311,1,2017-10-11 00:00:00,343000000,343000000,failure of auction
2311,2,2017-11-15 00:00:00,343000000,274400000,Winning bid
2311,3,2018-01-25 00:00:00,343000000,274400000,dividend
2312,1,2017-12-07 00:00:00,140000000,140000000,failure of auction
2312,2,2018-01-11 00:00:00,140000000,112000000,Winning bid
2312,3,2018-03-29 00:00:00,140000000,112000000,dividend
2313,1,2017-09-01 00:00:00,290000000,290000000,failure of auction
2313,2,2017-10-13 00:00:00,290000000,232000000,Winning bid
2313,3,2017-12-13 00:00:00,290000000,232000000,dividend
2314,1,2017-06-02 00:00:00,141000000,141000000,Winning bid
2314,2,2017-08-30 00:00:00,141000000,141000000,dividend
2315,1,2017-08-23 00:00:00,95000000,95000000,Winning bid
2315,2,2017-11-01 00:00:00,95000000,95000000,dividend
2316,1,2017-10-13 00:00:00,270000000,270000000,failure of auction
2316,2,2017-11-17 00:00:00,270000000,216000000,Winning bid
2316,3,2018-01-31 00:00:00,270000000,216000000,dividend
2317,1,2017-06-02 00:00:00,90000000,90000000,Winning bid
2317,2,2017-08-30 00:00:00,90000000,90000000,dividend
2318,1,2017-08-23 00:00:00,200000000,200000000,failure of auction
2318,2,2017-09-27 00:00:00,200000000,160000000,Winning bid
2318,3,2017-11-29 00:00:00,200000000,160000000,dividend
2319,1,2017-09-28 00:00:00,94000000,94000000,failure of auction
2319,2,2017-11-02 00:00:00,94000000,75200000,Winning bid
2319,3,2017-12-28 00:00:00,94000000,75200000,dividend
2320,1,2017-10-13 00:00:00,427000000,427000000,failure of auction
2320,2,2017-11-17 00:00:00,427000000,341600000,Winning bid
2320,3,2018-01-31 00:00:00,427000000,341600000,dividend
2321,1,2017-07-07 00:00:00,280000000,280000000,failure of auction
2321,2,2017-08-11 00:00:00,280000000,224000000,failure of auction
2321,3,2017-09-15 00:00:00,280000000,179200000,Winning bid
2321,4,2017-11-15 00:00:00,280000000,179200000,dividend
2322,1,2017-08-23 00:00:00,152000000,152000000,failure of auction
2322,2,2017-09-27 00:00:00,152000000,121600000,Winning bid
2322,3,2017-11-29 00:00:00,152000000,121600000,dividend
2323,1,2017-10-17 00:00:00,160000000,160000000,failure of auction
2323,2,2017-11-21 00:00:00,160000000,128000000,Winning bid
2323,3,2018-02-01 00:00:00,160000000,128000000,dividend
2324,1,2017-08-23 00:00:00,430000000,430000000,failure of auction
