Auction_key,Auction_class,Bid_class,Claim_price,Appraisal_date,Auction_count,Appraisal_company,Auction_miscarriage_count,Total_land_gross_area,Total_land_real_area,Total_land_auction_area,Total_building_area,Total_building_auction_area,Total_appraisal_price,Minimum_sales_price,First_auction_date,Final_auction_date,Final_result,Creditor,addr_etc,Apartment_usage,Preserve_regist_date,Total_floor,Current_floor,Share_auction_YorN,Specific,Close_date,Close_result,point.y,point.x,addr_en,Hammer_price
1388,random,general,100000000,2015-08-26 00:00:00,2,동부감정,1,57531.4,54.24,54.24,114.88,114.88,490000000,392000000,2016-05-09 00:00:00,2016-06-13 00:00:00,successful bid,Company or Group,",-1 삼각산아이원 117 building. 16 floor. 1602 no.",Apartment,2005-02-04 00:00:00,20,16,N,,2016-08-23 00:00:00,dividend,37.6155098,127.01804080000001,Deongneung-ro 36-gil  Gangbuk-gu  Seoul,449990000
81,forced,general,4544430,2015-09-01 00:00:00,2,길원감정,1,779.2,9.74,9.74,55.12,55.12,450000000,360000000,2016-03-10 00:00:00,2016-04-14 00:00:00,successful bid,Company or Group,",-11 삼성동우정에쉐르II 13 floor. 1305 no.",Apartment & stores,2004-12-23 00:00:00,13,13,N,,2016-05-20 00:00:00,dividend,37.507062299999994,127.05485060000001,Hakdong-ro  Gangnam-gu  Seoul,465389000
1373,random,general,213349470,2015-12-22 00:00:00,2,경인감정,1,1826.8,29.45,29.45,72.64,72.64,310000000,248000000,2016-06-27 00:00:00,2016-08-08 00:00:00,successful bid,Company or Group,삼희 6 building. 9 floor. 901 no.,Apartment & stores,1983-12-31 00:00:00,9,9,N,,2016-10-19 00:00:00,dividend,37.567797999999996,127.05284679999998,Sagajeong-ro  Dongdaemun-gu  Seoul,285720000
10,forced,bundle,8955865567,2015-05-21 00:00:00,4,대신감정,3,0.0,2665.84,2665.84,4255.07,4255.07,27775000000,14220800000,2016-04-26 00:00:00,2016-12-28 00:00:00,successful bid,Company or Group,외11 하이파크 101 building. 1 floor. 101 no.,Apartment,1111-11-11 00:00:00,10,1,N,"*사당초등학교남동측인근
*부근중소규모아파트단지,다세대주택등공동주택,단독주택,근린생활시설,학교등형성
*차량출입가능,교통사정보통
*버스(정)북측인근남부순환로변소재
*비교적근거리사당역소재
*부정형계단식경사지
*3면8m내외도로접함
*일부공실
*소로2류(8-10m)저촉
*재건축아파트로현재소유권대지권정리되어있지않은상태
*일부세대에대한유치권행사공고문및현수막이부착되어있음
*9층및10층부분은공부상903호,1003호로되어있으나출입문에는904호,1004호로표시되어있음
*준공검사후구청에건축물관리대장등재가없으므로건축물관리대장등본미발급되고있으며토지소유권대지권이각호별로적정배분,정리되어있지않은상태임",2017-04-14 00:00:00,dividend,37.4730139,126.9746631,Namhyeon 7-gil  Gwanak-gu  Seoul,15151000000
729,random,general,303801545,2015-09-25 00:00:00,1,다원감정,0,0.0,0.0,0.0,84.74,84.74,470000000,470000000,2016-05-03 00:00:00,2016-05-03 00:00:00,successful bid,Company or Group,은평뉴타운제각말 507 building. 2 floor. 203 no.,Apartment,2010-09-30 00:00:00,8,2,N,,2016-06-16 00:00:00,dividend,37.628431,126.93214520000001,Jingwan 4-ro  Eunpyeong-gu  Seoul,485000000
991,forced,general,250000000,2015-11-30 00:00:00,2,신명감정,1,7252.9,28.76,28.76,84.84,84.84,493000000,394400000,2016-04-05 00:00:00,2016-05-10 00:00:00,successful bid,private,금호타운 104 building. 18 floor. 1802 no.,Apartment,1999-05-28 00:00:00,19,18,N,,2016-08-10 00:00:00,dividend,37.5562422,126.86507209999999,Yangcheon-ro 61-gil  Gangseo-gu  Seoul,421860000
1321,random,general,185356570,2015-07-21 00:00:00,1,로얄감정,0,47826.4,62.66,62.66,76.51,76.51,295000000,295000000,2016-08-22 00:00:00,2016-08-22 00:00:00,successful bid,Company or Group,번동주공 402 building. 3 floor. 306 no.,Apartment,1991-06-11 00:00:00,15,3,N,,2016-11-25 00:00:00,dividend,37.630824700000005,127.03934380000001,Dobong-ro 76-gil  Gangbuk-gu  Seoul,302700000
660,random,general,1166994655,2015-01-20 00:00:00,3,강남감정,2,2416.1,71.06,71.06,174.32,174.32,1260000000,806400000,2016-02-23 00:00:00,2016-05-03 00:00:00,successful bid,Company or Group,밤섬리버베르빌 10 floor. 1001 no.,Apartment,2004-07-19 00:00:00,18,10,N,,2016-07-14 00:00:00,dividend,37.5445981,126.9225186,Dongmak-ro  Mapo-gu  Seoul,1102900000
1145,random,general,1987400744,2016-12-07 00:00:00,2,지녕감정,1,24862.0,45.12,45.12,210.38,210.38,2000000000,1600000000,2017-05-24 00:00:00,2017-07-04 00:00:00,successful bid,Company or Group,여의도자이 5 floor. 201-503 no.,Apartment & stores,2008-06-18 00:00:00,39,5,N,,2017-09-19 00:00:00,dividend,37.518203299999996,126.92591200000001,Gukjegeumyung-ro  Yeongdeungpo-gu  Seoul,1751999900
1363,random,general,245374251,2015-11-27 00:00:00,2,지평감정,0,81120.1,37.98,37.98,59.22,59.22,308000000,308000000,2016-05-02 00:00:00,2016-11-07 00:00:00,successful bid,Company or Group,중계그린 108 building. 7 floor. 705 no.,Apartment,1990-09-28 00:00:00,15,7,N,,2017-01-20 00:00:00,dividend,37.6420263,127.0641136,Nowon-ro 15-gil  Nowon-gu  Seoul,312600100
191,random,general,1317791212,2016-04-25 00:00:00,2,S.R감정,1,38359.7,54.06,54.06,121.93,121.93,1600000000,1280000000,2016-11-02 00:00:00,2016-12-14 00:00:00,successful bid,Company or Group,",-1,-2 롯데캐슬프레미어 103 building. 16 floor. 1602 no.",Apartment,2007-05-23 00:00:00,21,16,N,,2017-03-28 00:00:00,dividend,37.5152662,127.04470239999999,Hakdong-ro  Gangnam-gu  Seoul,1581600000
373,random,general,75000000,2017-03-20 00:00:00,2,내일감정,1,24688.8,33.64,33.64,84.49,84.49,530000000,424000000,2017-07-19 00:00:00,2017-09-20 00:00:00,successful bid,private,사당자이 107 building. 9 floor. 903 no.,Apartment,2000-01-15 00:00:00,25,9,N,,2017-12-12 00:00:00,dividend,37.4886979,126.9625469,Sangdo-ro 15ga-gil  Dongjak-gu  Seoul,562100000
839,forced,general,210000000,2016-11-02 00:00:00,2,한울감정,1,830.0,41.62,41.62,67.72,67.72,270000000,216000000,2017-02-14 00:00:00,2017-03-21 00:00:00,successful bid,private,월든힐스 6 floor. 601 no.,Apartment,2013-05-07 00:00:00,6,6,N,,2017-05-17 00:00:00,dividend,37.6047567,126.9329166,Jinheung-ro 16-gil  Eunpyeong-gu  Seoul,232211000
244,random,general,489959208,2016-09-02 00:00:00,1,신성감정,0,10670.7,120.11,120.11,210.1,210.1,3200000000,3200000000,2017-02-23 00:00:00,2017-05-25 00:00:00,successful bid,Company or Group,",511,512 한양 81 building. 12 floor. 1202 no.",Apartment,1984-07-06 00:00:00,15,12,N,,2017-08-22 00:00:00,dividend,37.5299688,127.04176559999999,Apgujeong-ro 29-gil  Gangnam-gu  Seoul,3651999999
1501,random,general,502848038,2016-07-11 00:00:00,2,다원감정,1,32221.9,32.74,32.74,85.0,85.0,440000000,352000000,2017-02-13 00:00:00,2017-03-13 00:00:00,successful bid,Company or Group,태영창동데시앙 108 building. 16 floor. 1603 no.,Apartment,2003-09-09 00:00:00,19,16,N,,2017-05-22 00:00:00,dividend,37.6429396,127.0334132,Dobong-ro 133-gil  Dobong-gu  Seoul,425700000
535,random,general,389705407,2016-06-28 00:00:00,2,YM이타감정,1,11290.6,41.86,41.86,84.97,84.97,590000000,472000000,2017-03-06 00:00:00,2017-04-10 00:00:00,successful bid,Company or Group,중앙하이츠빌 102 building. 1 floor. 102 no.,Apartment,2003-12-20 00:00:00,23,1,N,관리사무소측에 의하면 2016.5월까지 관리비3개월분 체납된것으로조사됨,2017-06-14 00:00:00,dividend,37.547438299999996,127.0477138,Dulle 7-gil  Seongdong-gu  Seoul,592220000
1513,random,general,185236107,2016-08-09 00:00:00,1,강산감정,0,21935.9,28.63,28.63,49.28,49.28,240000000,240000000,2016-11-21 00:00:00,2016-11-21 00:00:00,successful bid,Company or Group,비선 501 building. 10 floor. 1006 no.,Apartment,1999-09-14 00:00:00,15,10,N,,2017-01-23 00:00:00,dividend,37.6257474,127.0873951,Hwarang-ro  Nowon-gu  Seoul,244590000
113,random,bundle,1020000000,2015-12-21 00:00:00,1,에이원감정,0,46419.1,67.39,67.39,132.1,132.1,1120000000,1120000000,2016-06-21 00:00:00,2016-06-21 00:00:00,successful bid,Company or Group,", 1334, 1333-1 신동아 6 building. 11 floor. 1103 no.",Apartment,1978-12-30 00:00:00,13,11,N,"*서운중학교남동측인근위치
*인근아파트단지,상업용건물,근린시설,주상용건물등혼재
*차량출입가능,제반교통사정무난
*인근버스(정)및지하철2호선,신분당선강남역등소재
*도시가스설비
*3필일단의세장형평지
*단지내포장도로접함
*1333번지:도로저촉
*1334번지:도로저촉,완충녹지저촉,건축선지정(도로경계선3m후퇴)
*1333-1번지:도로접함,완충녹지,건축선지정(도로경계선3m후퇴)",2016-08-24 00:00:00,dividend,37.4921804,127.0239459,Bangbae-ro 23-gil  Seocho-gu  Seoul,1157990000
202,random,general,0,2016-05-24 00:00:00,1,YM이타감정,0,38323.4,29.75,29.75,49.98,49.98,882000000,882000000,2016-10-18 00:00:00,2016-12-27 00:00:00,successful bid,private,한양 3 building. 2 floor. 212 no.,Apartment,1977-12-31 00:00:00,12,2,N,김채정:최선순위임의경매개시결정일자보다 전입일이 빠르므로 입찰시 주의 요함.,2017-02-28 00:00:00,dividend,37.5293806,127.0387696,Apgujeong-ro 29-gil  Gangnam-gu  Seoul,950000000
1749,forced,general,140199700,2017-02-22 00:00:00,2,신성감정,1,208.3,16.46,16.46,46.29,46.29,164000000,131200000,2017-06-12 00:00:00,2017-07-17 00:00:00,successful bid,private,지니빌 3 floor. 302 no.,Apartment,2012-10-15 00:00:00,8,3,N,,2017-08-22 00:00:00,dividend,37.6556299,127.0394372,Dobong-ro 133-gil  Dobong-gu  Seoul,143250000
644,random,general,317709220,2014-02-27 00:00:00,2,선감정,1,37815.2,82.4,82.4,104.32,104.32,777000000,621600000,2014-08-19 00:00:00,2016-04-12 00:00:00,successful bid,Company or Group,상암월드컵파크6단지 613 building. 6 floor. 604 no.,Apartment,2005-08-12 00:00:00,12,6,N,,2016-06-17 00:00:00,dividend,37.5800222,126.88415079999999,World Cup buk-ro 62-gil  Mapo-gu  Seoul,730090000
1661,random,general,557925609,2017-03-17 00:00:00,2,L.H감정,1,180604.3,46.41,46.41,113.67,113.67,523000000,418400000,2017-06-26 00:00:00,2017-07-31 00:00:00,successful bid,Company or Group,한진 207 building. 19 floor. 1901 no.,Apartment,1999-07-27 00:00:00,20,19,N,,2017-10-18 00:00:00,dividend,37.5949161,127.01024050000001,Bugaksan-ro  Seongbuk-gu  Seoul,502080000
1334,random,general,181792619,2015-09-11 00:00:00,2,생림감정,1,18642.0,49.96,49.96,114.41,114.41,410000000,328000000,2015-12-28 00:00:00,2016-04-25 00:00:00,successful bid,Company or Group,돈암풍림아이원 104 building. 17 floor. 1703 no.,Apartment,1999-12-21 00:00:00,18,17,N,,2016-06-22 00:00:00,dividend,37.5959196,127.0234418,Bugaksan-ro  Seongbuk-gu  Seoul,407520000
165,random,general,316967736,2016-02-01 00:00:00,1,우주감정,0,34522.4,57.83,57.83,131.04,131.04,1250000000,1250000000,2016-06-01 00:00:00,2016-08-10 00:00:00,successful bid,Company or Group,",-1,-2,-3,-4 진흥 8 building. 4 floor. 404 no.",Apartment,1986-04-23 00:00:00,15,4,N,,2016-10-27 00:00:00,dividend,37.497394299999996,127.02267590000001,Bangbae-ro 23-gil  Seocho-gu  Seoul,1315790000
1442,random,general,400000000,2016-03-21 00:00:00,2,화신감정,1,124817.4,53.97,53.97,84.41,84.41,365000000,292000000,2016-07-25 00:00:00,2016-08-29 00:00:00,successful bid,Company or Group,",347 창동주공 324 building. 3 floor. 306 no.",Apartment,1990-12-29 00:00:00,5,3,N,,2016-10-20 00:00:00,dividend,37.647991999999995,127.0425308,Dobong-ro 133-gil  Dobong-gu  Seoul,348750000
511,random,general,230000000,2016-03-11 00:00:00,1,승현감정,0,6124.5,37.76,37.76,114.69,114.69,550000000,550000000,2016-12-19 00:00:00,2016-12-19 00:00:00,successful bid,Company or Group,둔촌하이츠 4 floor. 412 no.,Apartment,1998-06-15 00:00:00,20,4,N,,2017-02-24 00:00:00,dividend,37.5295066,127.1424041,Dongnam-ro  Gangdong-gu  Seoul,568419999
508,random,general,48915000,2016-03-02 00:00:00,2,성산감정,1,19015.1,45.08,45.08,114.32,114.32,640000000,512000000,2016-09-19 00:00:00,2016-10-31 00:00:00,successful bid,private,극동그린 101 building. 6 floor. 609 no.,Apartment,1997-12-26 00:00:00,19,6,N,,2016-12-23 00:00:00,dividend,37.5419532,127.01014199999999,Dokseodang-ro 44-gil  Seongdong-gu  Seoul,622888800
755,random,general,198574210,2015-12-22 00:00:00,2,원일감정,1,12890.3,37.12,37.12,84.33,84.33,490000000,392000000,2016-05-31 00:00:00,2016-07-05 00:00:00,successful bid,Company or Group,홍제삼성래미안 105 building. 13 floor. 1304 no.,Apartment,2001-08-31 00:00:00,15,13,N,,2016-09-22 00:00:00,dividend,37.57828320000001,126.9513956,Tongil-ro 34-gil  Seodaemun-gu  Seoul,476234600
744,random,bundle,370245291,2015-11-13 00:00:00,4,삼정감정,3,0.0,218.0,218.0,280.86,280.86,1282540000,656661000,2016-11-08 00:00:00,2017-02-28 00:00:00,successful bid,Company or Group,2 floor. 201 no.,Apartment,1111-11-11 00:00:00,5,2,N,"*홍지문남서측인근
*주변단독및다가구주택,원룸주택,노인전문요양센터,사찰(법륜사),야산(국립공원)등형성된상명대학교주변자연환경친화적주거지대
*차량출입자유
*버스(정)인근,제반교통사정무난
*다각형남하향완경사지
*동측지적도상약3m,현황약10-12m도로,북측약2-3m계단도로각각접함
*1층주차장시설(총주차대수:약7대)소재
*사용승인아직받지않은건물(관할서대문구청건축과오순환주무관(330-1949)에게사용승인미필사유탐문한바건축주(소유자)가아직사용승인신청접수안한것으로조사됨,엘리베이터가동등위한최종마무리공사제외하고거의대부분공사완료된것으로조사됨)",2017-05-16 00:00:00,dividend,37.5980494,126.95594799999999,Pobangteo 2na-gil  Seodaemun-gu  Seoul,783001000
1338,random,general,286000000,2015-09-22 00:00:00,1,하보나감정,0,56254.0,69.9,69.9,62.27,62.27,300000000,300000000,2016-08-01 00:00:00,2016-08-01 00:00:00,successful bid,Company or Group,",-2,-5,-7,-12,-10,244-3,-32 현대 10 building. 1 floor. 101 no.",Apartment,1984-11-16 00:00:00,5,1,N,,2016-09-06 00:00:00,dividend,37.6263449,127.08307179999998,Hwarang-ro  Nowon-gu  Seoul,302359900
1645,random,general,218612784,2017-02-16 00:00:00,2,삼성감정,1,144296.6,51.16,51.16,114.85,114.85,460000000,368000000,2017-05-22 00:00:00,2017-08-21 00:00:00,successful bid,Company or Group,SK북한산시티 146 building. 7 floor. 701 no.,Apartment,2004-11-10 00:00:00,20,7,N,,2017-10-27 00:00:00,dividend,37.6181847,127.0123459,Deongneung-ro 36-gil  Gangbuk-gu  Seoul,433330000
306,random,general,31939303,2016-09-05 00:00:00,2,유진감정,1,105721.5,61.74,61.74,114.7,114.7,480000000,384000000,2017-01-26 00:00:00,2017-02-16 00:00:00,successful bid,Company or Group,관악산휴먼시아 218 building. 12 floor. 1201 no.,Apartment,2008-05-07 00:00:00,19,12,N,,2017-05-18 00:00:00,dividend,37.4590472,126.91969590000001,Nambusunhwan-ro  Gwanak-gu  Seoul,453390000
521,random,general,697450450,2016-05-16 00:00:00,2,준일감정,1,13580.0,75.0,75.0,122.67,122.67,720000000,576000000,2016-11-14 00:00:00,2016-12-19 00:00:00,successful bid,Company or Group,",-1 가락상아 1 building. 9 floor. 902 no.",Apartment,1984-12-24 00:00:00,12,9,N,,2017-03-08 00:00:00,dividend,37.4985463,127.1353915,Yangjae-daero  Songpa-gu  Seoul,718515000
1158,random,general,217807301,2017-01-17 00:00:00,1,이앤공감감정,0,155041.1,59.78,59.78,65.25,65.25,771000000,771000000,2017-09-13 00:00:00,2017-09-13 00:00:00,successful bid,Company or Group,목동신시가지 219 building. 5 floor. 506 no.,Apartment,1986-10-18 00:00:00,15,5,N,,2017-12-14 00:00:00,dividend,37.5374403,126.87622009999998,Mokdongdong-ro  Yangcheon-gu  Seoul,811790000
1019,random,general,254606790,2015-11-06 00:00:00,2,엘리트감정,1,1228.4,38.21,38.21,126.21,126.21,450000000,360000000,2017-01-03 00:00:00,2017-02-07 00:00:00,successful bid,Company or Group,",-2,-18 신화타워 6 floor. 601 no.",Apartment & stores,1995-01-06 00:00:00,7,6,N,,2017-04-12 00:00:00,dividend,37.546971,126.8697419,Mokdongdong-ro  Yangcheon-gu  Seoul,375761000
1130,forced,general,60000000,2016-10-31 00:00:00,2,가화감정,1,46.0,9.2,9.2,25.14,25.14,82000000,65600000,2017-04-05 00:00:00,2017-05-16 00:00:00,successful bid,Company or Group,1 floor. 101 no.,Apartment,1997-11-21 00:00:00,5,1,N,,2017-08-10 00:00:00,dividend,37.488127899999995,126.88791129999998,Sindorim-ro 11ga-gil  Guro-gu  Seoul,83250000
38,random,general,349745309,2015-03-16 00:00:00,1,가화감정,0,7978.4,25.47,25.47,84.28,84.28,460000000,460000000,2016-09-22 00:00:00,2016-09-22 00:00:00,successful bid,Company or Group,유원강변 102 building. 3 floor. 303 no.,Apartment,2000-08-18 00:00:00,19,3,N,,2016-11-15 00:00:00,dividend,37.515149,126.95057690000002,Noryangjin-ro  Dongjak-gu  Seoul,480160000
1537,forced,general,59099135,2016-10-14 00:00:00,2,문민감정,1,10939.0,24.11,24.11,49.6,49.6,203000000,162400000,2017-06-19 00:00:00,2017-09-04 00:00:00,successful bid,Company or Group,초안 103 building. 1 floor. 101 no.,Apartment,1998-06-19 00:00:00,15,1,N,,2017-10-24 00:00:00,dividend,37.6330011,127.0442815,Deongneung-ro 62-gil  Dobong-gu  Seoul,186777700
1484,forced,general,150000000,2016-06-20 00:00:00,2,이노감정,1,50678.0,51.27,51.27,133.97,133.97,570000000,456000000,2016-11-28 00:00:00,2016-12-26 00:00:00,successful bid,Company or Group,대상타운현대 208 building. 23 floor. 2302 no.,Apartment,2001-11-14 00:00:00,23,23,N,,2017-03-16 00:00:00,dividend,37.6651245,127.0483034,Sirubong-ro  Dobong-gu  Seoul,546711000
1423,random,general,120000000,2016-02-22 00:00:00,1,매일감정,0,717.6,5.33,5.33,21.94,21.94,115000000,115000000,2016-11-28 00:00:00,2016-11-28 00:00:00,successful bid,private,제이드파크 8 floor. 808 no.,Apartment,2014-05-20 00:00:00,11,8,N,,2017-02-16 00:00:00,dividend,37.569931200000006,127.0690452,Hancheon-ro  Dongdaemun-gu  Seoul,120000000
919,random,individual,21328287830,2014-07-21 00:00:00,1,그린감정,0,830.1,31.75,31.75,75.07,75.07,259000000,259000000,2017-05-30 00:00:00,2017-05-30 00:00:00,successful bid,Company or Group,제이월드 2 floor. 201 no.,Apartment,2001-11-14 00:00:00,8,2,N,,2017-12-07 00:00:00,dividend,37.520865,126.8603686,Mokdongdong-ro  Yangcheon-gu  Seoul,403990000
1424,random,general,115309582,2016-02-26 00:00:00,1,강산감정,0,534.9,23.28,23.28,58.46,58.46,210000000,210000000,2017-05-15 00:00:00,2017-05-15 00:00:00,successful bid,Company or Group,한영 2 floor. 204 no.,Apartment,2003-07-09 00:00:00,7,2,N,,2017-07-28 00:00:00,dividend,37.6064619,127.0825721,Bonghwasan-ro 26ga-gil  Jungnang-gu  Seoul,214120000
689,forced,individual,100000000,2015-08-28 00:00:00,2,자연감정,1,1755.0,20.71,20.71,71.1,71.1,432000000,345600000,2016-04-26 00:00:00,2016-05-31 00:00:00,successful bid,private,",362-27 예미원 3 floor. 305 no.",Apartment & stores,1971-03-31 00:00:00,7,3,N,,2016-09-08 00:00:00,dividend,37.554734100000005,126.95794380000001,Mapo-daero  Mapo-gu  Seoul,410000000
794,random,general,353743814,2016-05-02 00:00:00,1,컬럼비아감정,0,20640.5,56.51,56.51,122.77,122.77,410000000,410000000,2016-08-30 00:00:00,2016-08-30 00:00:00,successful bid,Company or Group,경남아너스빌 101 building. 11 floor. 1104 no.,Apartment,2004-09-17 00:00:00,20,11,N,,2016-11-15 00:00:00,dividend,37.6055438,126.9054804,Yeonseo-ro  Eunpyeong-gu  Seoul,410320000
437,random,individual,1200000000,2015-09-07 00:00:00,1,시현감정,0,2922.6,27.75,27.75,51.04,51.04,272000000,272000000,2016-06-20 00:00:00,2016-06-20 00:00:00,successful bid,private,덕현해밀 9 floor. 902 no.,Apartment,2014-07-30 00:00:00,10,9,N,,2016-10-21 00:00:00,dividend,37.564645500000005,127.0531767,Cheonho-daero  Seongdong-gu  Seoul,295110000
529,random,general,500813734,2016-06-15 00:00:00,2,통일감정,1,12489.0,29.46,29.46,84.93,84.93,500000000,400000000,2017-01-16 00:00:00,2017-02-27 00:00:00,successful bid,Company or Group,",443,-3 한강현대 101 building. 12 floor. 1203 no.",Apartment,1999-06-14 00:00:00,27,12,N,,2017-05-24 00:00:00,dividend,37.5552119,127.1319395,Olympic-ro  Gangdong-gu  Seoul,478999000
345,random,general,340355839,2017-06-15 00:00:00,2,써브감정,1,65046.9,39.12,39.12,114.97,114.97,506000000,404800000,2017-11-02 00:00:00,2018-01-04 00:00:00,successful bid,Company or Group,벽산블루밍 208 building. 2 floor. 202 no.,Apartment,2006-05-26 00:00:00,25,2,N,,2018-03-07 00:00:00,dividend,37.489952,126.9445117,Guksabong 10-gil  Dongjak-gu  Seoul,498999999
91,forced,general,145000000,2015-10-13 00:00:00,3,세아감정,2,12955.3,30.91,30.91,61.74,61.74,338000000,270400000,2016-02-17 00:00:00,2016-06-01 00:00:00,successful bid,private,",179-58,181-7,-8 낙성대현대 101 building. 1 floor. 111 no.",Apartment,1988-05-19 00:00:00,15,1,N,,2016-08-18 00:00:00,dividend,37.47173179999999,126.96559609999998,Guksabong 10-gil  Dongjak-gu  Seoul,313110000
479,random,general,318272000,2015-07-03 00:00:00,2,신상민감정,1,15596.4,31.59,31.59,84.97,84.97,435000000,348000000,2015-12-21 00:00:00,2016-07-04 00:00:00,successful bid,Company or Group,금호베스트빌 106 building. 14 floor. 1401 no.,Apartment,2004-04-29 00:00:00,24,14,N,,2016-09-02 00:00:00,dividend,37.56123839999999,127.02595430000001,Cheonggyecheon-ro  Seongdong-gu  Seoul,437175999
327,random,general,780000000,2017-03-14 00:00:00,1,중앙감정,0,46606.1,68.08,34.29,140.9,70.45,955000000,955000000,2017-06-15 00:00:00,2017-10-19 00:00:00,successful bid,Company or Group,외17 미성 22 building. 9 floor. 903 no.,Apartment,1987-12-23 00:00:00,17,9,Y,,2017-12-21 00:00:00,dividend,37.523888,127.01817820000001,Apgujeong-ro 29-gil  Gangnam-gu  Seoul,966000100
63,random,general,1059992235,2015-07-14 00:00:00,3,명문감정,1,195080.4,18.54,18.54,105.49,105.49,1190000000,952000000,2016-04-19 00:00:00,2016-08-09 00:00:00,successful bid,Company or Group,한보미도맨션 102 building. 14 floor. 1406 no.,Apartment,1983-12-14 00:00:00,14,14,N,,2016-10-04 00:00:00,dividend,37.493390600000005,127.067348,Samseong-ro  Gangnam-gu  Seoul,1072600000
58,random,general,181524541,2015-07-14 00:00:00,2,통일감정,1,23481.8,60.4,60.4,114.7,114.7,460000000,368000000,2016-05-11 00:00:00,2016-06-15 00:00:00,successful bid,Company or Group,관악산휴먼시아(1차) 104 building. 5 floor. 502 no.,Apartment,2008-05-07 00:00:00,20,5,N,,2016-08-23 00:00:00,dividend,37.46157720000001,126.92134170000001,Nambusunhwan-ro  Gwanak-gu  Seoul,438050000
1710,random,general,214700000,2017-07-20 00:00:00,2,서초감정,1,33250.0,44.85,44.85,84.98,84.98,379000000,303200000,2017-11-20 00:00:00,2017-12-18 00:00:00,successful bid,Company or Group,",397,622-3 동성 3 building. 5 floor. 503 no.",Apartment,1993-02-20 00:00:00,15,5,N,,2018-02-28 00:00:00,dividend,37.6100562,127.09771609999999,Bonghwasan-ro 48-gil  Jungnang-gu  Seoul,343199900
1679,forced,general,268648339,2017-04-27 00:00:00,1,삼창감정,0,113219.5,45.76,45.76,84.99,84.99,643000000,643000000,2017-09-11 00:00:00,2017-09-11 00:00:00,successful bid,Company or Group,", 1004 래미안위브 309 building. 8 floor. 805 no.",Apartment,2016-02-19 00:00:00,16,8,N,,2017-11-15 00:00:00,dividend,37.5720169,127.0537794,Sagajeong-ro  Dongdaemun-gu  Seoul,656500000
293,forced,general,240000000,2016-06-13 00:00:00,1,시대감정,0,38069.2,42.7,42.7,79.87,79.87,370000000,370000000,2017-11-21 00:00:00,2017-11-21 00:00:00,successful bid,private,",-1,-2,-3,-4,-6 창신쌍용 207 building. 6 floor. 609 no.",Apartment,1993-12-10 00:00:00,15,6,N,,2018-01-23 00:00:00,dividend,37.579212,127.0117937,Dongmangsan-gil  Jongno-gu  Seoul,407055550
780,random,general,131435875,2016-04-01 00:00:00,1,도시감정,0,60720.0,35.95,35.95,66.7,66.7,313000000,313000000,2016-08-16 00:00:00,2016-08-16 00:00:00,successful bid,Company or Group,미성 1 building. 7 floor. 706 no.,Apartment,1988-11-01 00:00:00,15,7,N,,2016-10-19 00:00:00,dividend,37.6150041,126.9284295,Tongil-ro  Eunpyeong-gu  Seoul,321690000
1728,random,general,510152214,2017-08-29 00:00:00,2,서초감정,1,25356.3,68.76,68.76,141.45,141.45,820000000,656000000,2017-12-11 00:00:00,2018-01-15 00:00:00,successful bid,Company or Group,"대림,벽산 101 building. 6 floor. 606 no.",Apartment,1993-08-02 00:00:00,15,6,N,,2018-04-20 00:00:00,dividend,37.647461299999996,127.07783719999999,Nowon-ro 15-gil  Nowon-gu  Seoul,740150000
743,random,general,802684931,2015-11-18 00:00:00,3,컬럼비아감정,2,0.0,0.0,0.0,167.46,167.46,1080000000,691200000,2016-05-03 00:00:00,2016-07-12 00:00:00,successful bid,Company or Group,은평뉴타운상림마을 706 building. 14 floor. 1401 no.,Apartment,2008-06-04 00:00:00,15,14,N,,2016-09-07 00:00:00,dividend,37.6460659,126.92626770000001,Jingwan 4-ro  Eunpyeong-gu  Seoul,844500000
1657,random,general,195113382,2017-03-15 00:00:00,1,삼일감정,0,26600.1,20.76,20.76,59.4,59.4,269000000,269000000,2017-07-17 00:00:00,2017-07-17 00:00:00,successful bid,Company or Group,", 789, 791-3, -5, 667-2 동성 14 building. 10 floor. 1006 no.",Apartment,1997-06-09 00:00:00,25,10,N,,2017-09-19 00:00:00,dividend,37.607682399999995,127.09634109999999,Bonghwasan-ro 48-gil  Jungnang-gu  Seoul,275370000
463,random,general,381316089,2015-11-13 00:00:00,2,Capital감정,1,14698.6,35.94,35.94,84.81,84.81,451000000,360800000,2016-05-09 00:00:00,2016-06-20 00:00:00,successful bid,Company or Group,",금호동1가 1816 신동아 3 building. 12 floor. 1209 no.",Apartment,1996-06-08 00:00:00,15,12,N,,2016-08-26 00:00:00,dividend,37.550419500000004,127.02956110000001,Salgoji-gil  Seongdong-gu  Seoul,436999900
388,random,general,1020000000,2017-06-21 00:00:00,2,신명감정,1,34776.6,43.81,43.81,99.79,99.79,1200000000,960000000,2017-11-30 00:00:00,2017-12-28 00:00:00,successful bid,Company or Group,목련타운 109 building. 5 floor. 502 no.,Apartment,1993-11-05 00:00:00,15,5,N,,2018-03-13 00:00:00,dividend,37.4852744,127.0850149,Gaepo-ro  Gangnam-gu  Seoul,1357899990
